tconst,domestic,international,worldwide
tt0243155,71543427.0,210388174.0,281931601.0
tt0243212,,9095.0,9095.0
tt0243232,,108698.0,108698.0
tt0243255,725854.0,39851.0,765705.0
tt0243415,173599.0,,173599.0
tt0243462,,3177628.0,3177628.0
tt0243493,6678894.0,43425851.0,50104745.0
tt0243508,6850.0,,6850.0
tt0243575,,94689.0,94689.0
tt0243585,64956806.0,105000000.0,169956806.0
tt0243655,295206.0,,295206.0
tt0243736,37950822.0,57195461.0,95146283.0
tt0243794,,100957.0,100957.0
tt0243859,,75561.0,75561.0
tt0243862,4544753.0,11806123.0,16350876.0
tt0243889,49388.0,,49388.0
tt0243931,,475628.0,475628.0
tt0244000,13342790.0,336123.0,13678913.0
tt0244094,307631.0,,307631.0
tt0244167,,3697.0,3697.0
tt0244173,,3203.0,3203.0
tt0244244,69772969.0,77307444.0,147080413.0
tt0244316,1136776.0,59442.0,1196218.0
tt0244379,,17736759.0,17736759.0
tt0244476,22071.0,,22071.0
tt0244479,258771.0,2122412.0,2381183.0
tt0244504,323923.0,237020.0,560943.0
tt0244521,2844.0,28446.0,31290.0
tt0244528,42914.0,,42914.0
tt0244709,36992.0,,36992.0
tt0244970,27343067.0,11346873.0,38689940.0
tt0245027,,1190251.0,1190251.0
tt0245046,741394.0,4581715.0,5323109.0
tt0245090,,154768.0,154768.0
tt0245115,563373.0,36150.0,599523.0
tt0245120,7288451.0,1416400.0,8704851.0
tt0245157,49468.0,231751.0,281219.0
tt0245171,81954.0,98662.0,180616.0
tt0245238,307233.0,89664.0,396897.0
tt0245276,,55926.0,55926.0
tt0245280,18650521.0,2870075.0,21520596.0
tt0245294,51570.0,,51570.0
tt0245317,14600.0,,14600.0
tt0245341,28454.0,,28454.0
tt0245407,1084935.0,2610775.0,3695710.0
tt0245429,13750644.0,341724601.0,355475245.0
tt0245479,64389.0,,64389.0
tt0245530,,240026.0,240026.0
tt0245562,40914068.0,36714197.0,77628265.0
tt0245573,104130.0,,104130.0
tt0245574,13839658.0,19777034.0,33616692.0
tt0245674,41867960.0,26600000.0,68467960.0
tt0245686,27087695.0,3900000.0,30987695.0
tt0245712,5408467.0,15500000.0,20908467.0
tt0245803,23358708.0,14355171.0,37713879.0
tt0245825,199227.0,,199227.0
tt0245891,1047553.0,,1047553.0
tt0245904,582787.0,,582787.0
tt0245929,18944.0,,18944.0
tt0246002,23249649.0,146400.0,23396049.0
tt0246072,26041.0,,26041.0
tt0246134,54606.0,2517797.0,2572403.0
tt0246266,23520.0,18252.0,41772.0
tt0246404,14460.0,,14460.0
tt0246438,,199100.0,199100.0
tt0246460,160942139.0,271028977.0,431971116.0
tt0246464,7267307.0,1226583.0,8493890.0
tt0246500,252706.0,27752.0,280458.0
tt0246514,,32933.0,32933.0
tt0246544,27073640.0,5460162.0,32533802.0
tt0246578,1478493.0,5503093.0,6981586.0
tt0246592,71646.0,,71646.0
tt0246593,3733.0,,3733.0
tt0246628,645418.0,,645418.0
tt0246677,784399.0,3462690.0,4247089.0
tt0246692,,144192.0,144192.0
tt0246717,,9802.0,9802.0
tt0246719,,892.0,892.0
tt0246744,,500412.0,500412.0
tt0246765,352296.0,,352296.0
tt0246772,4160475.0,5691547.0,9852022.0
tt0246853,,1290517.0,1290517.0
tt0246875,,105735.0,105735.0
tt0246894,18990798.0,6861966.0,25852764.0
tt0246978,,29775.0,29775.0
tt0246989,13558739.0,9872027.0,23430766.0
tt0247196,4242892.0,4358161.0,8601053.0
tt0247303,,535658.0,535658.0
tt0247380,155320.0,3845.0,159165.0
tt0247419,,374654.0,374654.0
tt0247425,35930604.0,8832577.0,44763181.0
tt0247444,13670733.0,131866.0,13802599.0
tt0247586,1222889.0,11190999.0,12413888.0
tt0247638,108248956.0,57086197.0,165335153.0
tt0247657,,626051.0,626051.0
tt0247745,18492362.0,4689861.0,23182223.0
tt0248012,596591.0,,596591.0
tt0248123,,173704.0,173704.0
tt0248126,2902000.0,8432547.0,11334547.0
tt0248169,505675.0,,505675.0
tt0248190,62703.0,,62703.0
tt0248216,,251877.0,251877.0
tt0248409,,2870533.0,2870533.0
tt0248490,,3482.0,3482.0
tt0248617,1000229.0,93590.0,1093819.0
tt0248625,,3504.0,3504.0
tt0248628,,28433.0,28433.0
tt0248640,,115349.0,115349.0
tt0248667,58203105.0,29609624.0,87812729.0
tt0248770,,81968.0,81968.0
tt0248845,3067312.0,577795.0,3645107.0
tt0248928,,302185.0,302185.0
tt0248953,,28756.0,28756.0
tt0249081,,5867304.0,5867304.0
tt0249131,,1645512.0,1645512.0
tt0249215,,75984.0,75984.0
tt0249241,25461.0,,25461.0
tt0249371,731277.0,609441.0,1340718.0
tt0249380,420224.0,520720.0,940944.0
tt0249462,21995263.0,87287755.0,109283018.0
tt0249478,45246095.0,9003199.0,54249294.0
tt0249516,,120141.0,120141.0
tt0249538,104883.0,,104883.0
tt0249588,75446.0,,75446.0
tt0249643,,67035.0,67035.0
tt0249947,,16099.0,16099.0
tt0250067,306567.0,,306567.0
tt0250081,921445.0,397500.0,1318945.0
tt0250125,30666.0,,30666.0
tt0250202,1022324.0,29624.0,1051948.0
tt0250223,3115188.0,124912788.0,128027976.0
tt0250224,16937988.0,3000000.0,19937988.0
tt0250258,144634.0,13638262.0,13782896.0
tt0250274,27457409.0,500782.0,27958191.0
tt0250282,28149.0,,28149.0
tt0250310,23980304.0,1292448.0,25272752.0
tt0250323,8823109.0,1208420.0,10031529.0
tt0250347,,74926.0,74926.0
tt0250371,4720371.0,39643.0,4760014.0
tt0250415,406235.0,,406235.0
tt0250468,,7775138.0,7775138.0
tt0250478,370562.0,2288.0,372850.0
tt0250491,,1743.0,1743.0
tt0250494,96520674.0,45254005.0,141774679.0
tt0250617,17643.0,,17643.0
tt0250638,,849.0,849.0
tt0250687,56618055.0,28880479.0,85498534.0
tt0250690,590000.0,,590000.0
tt0250720,33357476.0,9700076.0,43057552.0
tt0250774,365318.0,,365318.0
tt0250797,52775765.0,66362019.0,119137784.0
tt0250809,525330.0,99195.0,624525.0
tt0251031,195065.0,105021.0,300086.0
tt0251052,,3789625.0,3789625.0
tt0251075,38345494.0,60030798.0,98376292.0
tt0251091,,7836.0,7836.0
tt0251110,29367.0,,29367.0
tt0251114,19077641.0,13209403.0,32287044.0
tt0251127,105813373.0,71689014.0,177502387.0
tt0251141,2202382.0,832598.0,3034980.0
tt0251160,71756802.0,30487968.0,102244770.0
tt0251174,,213464.0,213464.0
tt0251415,,6053.0,6053.0
tt0251433,10770.0,233208.0,243978.0
tt0251447,46296.0,68816.0,115112.0
tt0251636,,2495.0,2495.0
tt0251736,12634962.0,4194583.0,16829545.0
tt0251744,,603.0,603.0
tt0251756,54125.0,,54125.0
tt0251777,159338.0,35272.0,194610.0
tt0251806,,22667193.0,22667193.0
tt0252028,11663156.0,3462531.0,15125687.0
tt0252076,94011225.0,60895468.0,154906693.0
tt0252223,23662.0,97596.0,121258.0
tt0252225,21419.0,,21419.0
tt0252299,354421.0,1946263.0,2300684.0
tt0252444,6199600.0,10017811.0,16217411.0
tt0252480,517872.0,103720.0,621592.0
tt0252501,24185781.0,6733634.0,30919415.0
tt0252503,23510841.0,4999811.0,28510652.0
tt0252665,,2794947.0,2794947.0
tt0252684,69958.0,,69958.0
tt0252866,145103595.0,142450000.0,287553595.0
tt0253063,16918.0,,16918.0
tt0253126,228194.0,2112217.0,2340411.0
tt0253200,2329631.0,4544261.0,6873892.0
tt0253201,,24652.0,24652.0
tt0253225,,83928.0,83928.0
tt0253335,8042.0,,8042.0
tt0253378,,3936.0,3936.0
tt0253474,32572577.0,87500000.0,120072577.0
tt0253556,43061982.0,39088201.0,82150183.0
tt0253586,10133.0,,10133.0
tt0253612,,1273476.0,1273476.0
tt0253754,43254409.0,24082061.0,67336470.0
tt0253798,13906394.0,876282.0,14782676.0
tt0253827,,1256192.0,1256192.0
tt0253840,447267.0,54175.0,501442.0
tt0253867,24718164.0,44601262.0,69319426.0
tt0254099,4047329.0,884559.0,4931888.0
tt0254199,414358.0,85533.0,499891.0
tt0254235,,99418.0,99418.0
tt0254325,,33737.0,33737.0
tt0254334,,848969.0,848969.0
tt0254455,1594779.0,6045901.0,7640680.0
tt0254481,671372.0,11496860.0,12168232.0
tt0254610,,1338860.0,1338860.0
tt0254686,1012069.0,5753266.0,6765335.0
tt0254703,,714.0,714.0
tt0254775,,898227.0,898227.0
tt0254844,,1976.0,1976.0
tt0255055,3921642.0,2863343.0,6784985.0
tt0255094,484472.0,315481.0,799953.0
tt0255111,45380.0,,45380.0
tt0255212,392076.0,,392076.0
tt0255233,,11678.0,11678.0
tt0255305,26731.0,,26731.0
tt0255309,36890.0,,36890.0
tt0255312,12614.0,,12614.0
tt0255321,1016021.0,929668.0,1945689.0
tt0255327,,4266.0,4266.0
tt0255477,3684305.0,40626090.0,44310395.0
tt0255589,20666.0,4297.0,24963.0
tt0255653,4467615.0,166462.0,4634077.0
tt0255702,,329217.0,329217.0
tt0255798,57743062.0,27448072.0,85191134.0
tt0255819,28734552.0,647097.0,29381649.0
tt0255909,,71573.0,71573.0
tt0256009,755249.0,5826816.0,6582065.0
tt0256084,,113989.0,113989.0
tt0256103,405094.0,2267433.0,2672527.0
tt0256259,139789.0,255386.0,395175.0
tt0256276,10113733.0,4702165.0,14815898.0
tt0256359,319299.0,133993.0,453292.0
tt0256380,70839203.0,70230657.0,141069860.0
tt0256408,1283356.0,546652.0,1830008.0
tt0256415,127223418.0,53399006.0,180622424.0
tt0256524,7517191.0,11397116.0,18914307.0
tt0256627,,48030.0,48030.0
tt0256676,,402582.0,402582.0
tt0256739,,5157824.0,5157824.0
tt0257044,104454762.0,76546716.0,181001478.0
tt0257076,116934650.0,90790989.0,207725639.0
tt0257106,71308997.0,69911681.0,141220678.0
tt0257215,27983.0,872643.0,900626.0
tt0257282,48911.0,,48911.0
tt0257360,65016287.0,40818269.0,105834556.0
tt0257434,,39551.0,39551.0
tt0257497,5340.0,16301.0,21641.0
tt0257516,19297522.0,10324200.0,29621722.0
tt0257568,66934963.0,21994148.0,88929111.0
tt0257727,,150764.0,150764.0
tt0257756,41543917.0,22237893.0,63781810.0
tt0257865,,6328.0,6328.0
tt0257930,,592858.0,592858.0
tt0257939,,42250.0,42250.0
tt0257953,1808679.0,,1808679.0
tt0258000,96397334.0,100682212.0,197079546.0
tt0258038,3313583.0,,3313583.0
tt0258050,,314084.0,314084.0
tt0258068,12988801.0,14685323.0,27674124.0
tt0258127,23792.0,,23792.0
tt0258153,9688676.0,9887347.0,19576023.0
tt0258242,,450824.0,450824.0
tt0258273,4222923.0,454929.0,4677852.0
tt0258463,121661683.0,92372541.0,214034224.0
tt0258470,5007898.0,,5007898.0
tt0258760,,4202851.0,4202851.0
tt0258761,37283.0,41955.0,79238.0
tt0258816,257252.0,895276.0,1152528.0
tt0258827,,10038662.0,10038662.0
tt0258854,190441.0,,190441.0
tt0258967,,2154571.0,2154571.0
tt0259054,4083.0,,4083.0
tt0259072,587654.0,44656.0,632310.0
tt0259097,,65626.0,65626.0
tt0259123,,488176.0,488176.0
tt0259134,,1254978.0,1254978.0
tt0259207,1191835.0,169970.0,1361805.0
tt0259219,3365.0,,3365.0
tt0259288,30323400.0,22000000.0,52323400.0
tt0259324,115802596.0,112935797.0,228738393.0
tt0259340,,371278.0,371278.0
tt0259393,4623189.0,11124261.0,15747450.0
tt0259424,,82211.0,82211.0
tt0259440,,2776291.0,2776291.0
tt0259442,,6831.0,6831.0
tt0259446,241438208.0,127305836.0,368744044.0
tt0259484,3090862.0,25664.0,3116526.0
tt0259567,16201.0,104174.0,120375.0
tt0259701,22168.0,,22168.0
tt0259711,100618344.0,102769997.0,203388341.0
tt0259822,,171339.0,171339.0
tt0259929,,266475.0,266475.0
tt0259974,9631153.0,7012038.0,16643191.0
tt0260036,,9475.0,9475.0
tt0260185,,696467.0,696467.0
tt0260193,,11180.0,11180.0
tt0260283,,20426.0,20426.0
tt0260320,,397969.0,397969.0
tt0260332,149971.0,,149971.0
tt0260414,188952.0,233880.0,422832.0
tt0260594,,308626.0,308626.0
tt0260688,,6520.0,6520.0
tt0260695,111806.0,,111806.0
tt0260713,46412.0,,46412.0
tt0260746,104294.0,,104294.0
tt0260775,187308.0,,187308.0
tt0260866,55001642.0,45018450.0,100020092.0
tt0260991,,124071.0,124071.0
tt0261066,275171.0,,275171.0
tt0261175,,4865557.0,4865557.0
tt0261289,16930185.0,3215965.0,20146150.0
tt0261311,,64469.0,64469.0
tt0261392,30085147.0,3703014.0,33788161.0
tt0261448,,311460.0,311460.0
tt0261697,183579.0,,183579.0
tt0261706,,47505.0,47505.0
tt0261759,,444669.0,444669.0
tt0261842,,466648.0,466648.0
tt0261983,378176.0,1234083.0,1612259.0
tt0262076,33504.0,,33504.0
tt0262174,,4590.0,4590.0
tt0262196,,355447.0,355447.0
tt0262396,17600423.0,990849.0,18591272.0
tt0262424,12600.0,,12600.0
tt0262432,247406.0,36440.0,283846.0
tt0262462,1765751.0,,1765751.0
tt0262674,,17061.0,17061.0
tt0262699,,126027.0,126027.0
tt0262826,44256.0,67267.0,111523.0
tt0262911,103863.0,,103863.0
tt0263101,,55429.0,55429.0
tt0263215,,10002.0,10002.0
tt0263265,,686846.0,686846.0
tt0263338,99938.0,,99938.0
tt0263348,,1242409.0,1242409.0
tt0263488,37904175.0,21467128.0,59371303.0
tt0263496,,913068.0,913068.0
tt0263671,44391.0,66959.0,111350.0
tt0263725,304909.0,64317.0,369226.0
tt0263728,6047691.0,,6047691.0
tt0263734,4245870.0,,4245870.0
tt0263757,37182494.0,7434848.0,44617342.0
tt0263957,,41432.0,41432.0
tt0264013,17384.0,,17384.0
tt0264150,15614000.0,3912014.0,19526014.0
tt0264323,,368976.0,368976.0
tt0264355,127518.0,,127518.0
tt0264395,26793311.0,15999250.0,42792561.0
tt0264429,,529322.0,529322.0
tt0264464,164615351.0,187498961.0,352114312.0
tt0264472,66818548.0,28117216.0,94935764.0
tt0264476,12798.0,,12798.0
tt0264508,,145046.0,145046.0
tt0264571,,1152695.0,1152695.0
tt0264578,2453083.0,,2453083.0
tt0264616,13110448.0,4312582.0,17423030.0
tt0264683,4827.0,,4827.0
tt0264689,5216.0,,5216.0
tt0264761,7025722.0,2987702.0,10013424.0
tt0264792,,110785.0,110785.0
tt0264796,15667270.0,8236521.0,23903791.0
tt0264802,84706.0,,84706.0
tt0264917,,1625591.0,1625591.0
tt0264935,31945749.0,24768398.0,56714147.0
tt0265029,93607673.0,44700000.0,138307673.0
tt0265086,108638745.0,64350906.0,172989651.0
tt0265087,33426971.0,6549264.0,39976235.0
tt0265101,208538.0,,208538.0
tt0265116,206789.0,6270581.0,6477370.0
tt0265148,1232228.0,5058114.0,6290342.0
tt0265188,,93665.0,93665.0
tt0265208,14589444.0,15792278.0,30381722.0
tt0265212,360251.0,,360251.0
tt0265232,,108557.0,108557.0
tt0265298,48360547.0,4609467.0,52970014.0
tt0265307,1435016.0,571375.0,2006391.0
tt0265343,13885966.0,16901390.0,30787356.0
tt0265349,35746370.0,19558909.0,55305279.0
tt0265459,31597131.0,20626175.0,52223306.0
tt0265591,308552.0,,308552.0
tt0265632,36706141.0,7754709.0,44460850.0
tt0265651,,6200970.0,6200970.0
tt0265666,52364010.0,19080472.0,71444482.0
tt0265691,,6854681.0,6854681.0
tt0265709,,70812.0,70812.0
tt0265713,384098.0,,384098.0
tt0265803,81451.0,,81451.0
tt0265808,14036406.0,240626.0,14277032.0
tt0265859,,30295.0,30295.0
tt0265930,1048950.0,16736043.0,17784993.0
tt0265932,,61230.0,61230.0
tt0266078,,64318.0,64318.0
tt0266308,,958989.0,958989.0
tt0266391,3209481.0,437513.0,3646994.0
tt0266408,,145969.0,145969.0
tt0266452,8364691.0,18247.0,8382938.0
tt0266465,26736098.0,17614828.0,44350926.0
tt0266489,9692135.0,9630000.0,19322135.0
tt0266543,380843261.0,559509384.0,940352645.0
tt0266697,70099045.0,110807031.0,180906076.0
tt0266705,,3806.0,3806.0
tt0266747,1648818.0,26888.0,1675706.0
tt0266824,4115.0,,4115.0
tt0266849,,60346.0,60346.0
tt0266915,226164286.0,121161516.0,347325802.0
tt0266971,13411.0,,13411.0
tt0266987,62362560.0,80687000.0,143049560.0
tt0267024,,275216.0,275216.0
tt0267044,,4882.0,4882.0
tt0267129,184441.0,1112960.0,1297401.0
tt0267248,10727683.0,1574536.0,12302219.0
tt0267259,,2430275.0,2430275.0
tt0267261,,347548.0,347548.0
tt0267287,,449275.0,449275.0
tt0267379,12077.0,,12077.0
tt0267563,164386.0,,164386.0
tt0267626,35168966.0,30547160.0,65716126.0
tt0267633,508969.0,,508969.0
tt0267672,,5554.0,5554.0
tt0267804,43905746.0,30099945.0,74005691.0
tt0267891,35428675.0,5013768.0,40442443.0
tt0267913,153294164.0,122356539.0,275650703.0
tt0268040,335726.0,,335726.0
tt0268126,22498520.0,10302653.0,32801173.0
tt0268200,852206.0,,852206.0
tt0268219,145396.0,1656746.0,1802142.0
tt0268261,,407440.0,407440.0
tt0268380,176387405.0,206869731.0,383257136.0
tt0268397,80936232.0,22056304.0,102992536.0
tt0268401,87000.0,,87000.0
tt0268437,,5976023.0,5976023.0
tt0268443,,968.0,968.0
tt0268531,,2795383.0,2795383.0
tt0268575,,124871.0,124871.0
tt0268579,,97348.0,97348.0
tt0268690,3288164.0,418488.0,3706652.0
tt0268695,56832494.0,66896682.0,123729176.0
tt0268696,137340.0,,137340.0
tt0268711,,51160.0,51160.0
tt0268978,170742341.0,146048916.0,316791257.0
tt0268995,27807266.0,9510407.0,37317673.0
tt0269095,22449000.0,7227703.0,29676703.0
tt0269217,75234.0,62938.0,138172.0
tt0269228,,15054.0,15054.0
tt0269266,,101411.0,101411.0
tt0269329,208400.0,467839.0,676239.0
tt0269341,22235901.0,155549.0,22391450.0
tt0269347,34244097.0,11817750.0,46061847.0
tt0269389,,871351.0,871351.0
tt0269461,25440.0,1687981.0,1713421.0
tt0269499,1121233.0,4048205.0,5169438.0
tt0269546,,158495.0,158495.0
tt0269743,,44767.0,44767.0
tt0269746,195760.0,69717.0,265477.0
tt0269771,,1335161.0,1335161.0
tt0270053,,968318.0,968318.0
tt0270259,1030920.0,256678.0,1287598.0
tt0270288,16007718.0,17006087.0,33013805.0
tt0270480,280046.0,9026316.0,9306362.0
tt0270688,28811.0,,28811.0
tt0270707,5350371.0,1742913.0,7093284.0
tt0270846,9219388.0,229256.0,9448644.0
tt0270933,94060.0,,94060.0
tt0270971,151779.0,,151779.0
tt0270980,15550605.0,2640400.0,18191005.0
tt0271003,,41741.0,41741.0
tt0271020,1000.0,,1000.0
tt0271027,36845124.0,27592723.0,64437847.0
tt0271029,,1626336.0,1626336.0
tt0271211,150268.0,,150268.0
tt0271219,2891288.0,308953.0,3200241.0
tt0271259,336620.0,3836083.0,4172703.0
tt0271263,23586598.0,246533.0,23833131.0
tt0271337,25611.0,8760119.0,8785730.0
tt0271366,,93996.0,93996.0
tt0271367,17322606.0,28544727.0,45867333.0
tt0271395,27396.0,,27396.0
tt0271537,3574.0,,3574.0
tt0271582,1461635.0,,1461635.0
tt0271604,57188.0,,57188.0
tt0271668,36381186.0,13716763.0,50097949.0
tt0271719,,14898.0,14898.0
tt0271748,194698.0,207528.0,402226.0
tt0271809,8169.0,,8169.0
tt0271885,2418.0,,2418.0
tt0271935,,22407.0,22407.0
tt0271945,,6979170.0,6979170.0
tt0271946,,790144.0,790144.0
tt0272020,18244060.0,9398647.0,27642707.0
tt0272093,,71283.0,71283.0
tt0272123,,18561.0,18561.0
tt0272147,,429189.0,429189.0
tt0272152,50338485.0,14663000.0,65001485.0
tt0272207,10465659.0,2168088.0,12633747.0
tt0272338,17844216.0,6831498.0,24675714.0
tt0272730,11422.0,,11422.0
tt0272736,,932648.0,932648.0
tt0273048,103540.0,,103540.0
tt0273069,,5747342.0,5747342.0
tt0273108,442813.0,435512.0,878325.0
tt0273123,,224774.0,224774.0
tt0273148,,2888830.0,2888830.0
tt0273253,92723.0,,92723.0
tt0273300,33236.0,,33236.0
tt0273326,,242941.0,242941.0
tt0273435,1555959.0,1187377.0,2743336.0
tt0273517,22163442.0,11825294.0,33988736.0
tt0273605,,113378.0,113378.0
tt0273607,299171.0,,299171.0
tt0273689,6140.0,472856.0,478996.0
tt0273718,,411676.0,411676.0
tt0273719,,84168.0,84168.0
tt0273799,17294293.0,1340361.0,18634654.0
tt0273812,,12950.0,12950.0
tt0273851,4296.0,,4296.0
tt0273923,41076018.0,2248991.0,43325009.0
tt0273982,563711.0,,563711.0
tt0274117,1471911.0,3921615.0,5393526.0
tt0274155,,24273604.0,24273604.0
tt0274166,28082366.0,132383634.0,160466000.0
tt0274181,,23379.0,23379.0
tt0274309,1184096.0,1617301.0,2801397.0
tt0274323,,2038.0,2038.0
tt0274403,,3162.0,3162.0
tt0274407,446955.0,5485548.0,5932503.0
tt0274428,421343.0,1254253.0,1675596.0
tt0274471,,13775.0,13775.0
tt0274497,215449.0,285481.0,500930.0
tt0274558,41675994.0,67170078.0,108846072.0
tt0274596,,7316.0,7316.0
tt0274637,,5434.0,5434.0
tt0274643,79766.0,,79766.0
tt0274711,126793.0,5357509.0,5484302.0
tt0274812,4059680.0,5244929.0,9304609.0
tt0274868,2042.0,,2042.0
tt0274874,,1126026.0,1126026.0
tt0275022,37191304.0,23949726.0,61141030.0
tt0275083,,945922.0,945922.0
tt0275170,2152.0,,2152.0
tt0275182,9377.0,,9377.0
tt0275263,54965.0,,54965.0
tt0275277,1000045.0,2007858.0,3007903.0
tt0275309,1300682.0,222408.0,1523090.0
tt0275408,119052.0,,119052.0
tt0275468,,3639.0,3639.0
tt0275491,5284284.0,35138995.0,40423279.0
tt0275560,1238180.0,,1238180.0
tt0275639,,1188065.0,1188065.0
tt0275688,70569.0,,70569.0
tt0275719,490475.0,25425.0,515900.0
tt0275773,,55500.0,55500.0
tt0275847,145794338.0,127349813.0,273144151.0
tt0275876,,36145.0,36145.0
tt0275947,,824597.0,824597.0
tt0276033,16990825.0,1021272.0,18012097.0
tt0276176,,6649.0,6649.0
tt0276189,,3130.0,3130.0
tt0276191,,84623.0,84623.0
tt0276276,330067.0,209529.0,539596.0
tt0276313,,3739.0,3739.0
tt0276501,66131.0,149723.0,215854.0
tt0276607,2219.0,,2219.0
tt0276617,,640175.0,640175.0
tt0276751,41385278.0,89164177.0,130549455.0
tt0276816,605562.0,2016453.0,2622015.0
tt0276820,,445187.0,445187.0
tt0276830,,6482919.0,6482919.0
tt0276837,,10525.0,10525.0
tt0276860,179914.0,3616.0,183530.0
tt0276863,,69595.0,69595.0
tt0276919,1535286.0,15153997.0,16689283.0
tt0277027,40311852.0,57506287.0,97818139.0
tt0277185,11882.0,,11882.0
tt0277203,2377.0,,2377.0
tt0277296,91047077.0,89583830.0,180630907.0
tt0277327,,804608.0,804608.0
tt0277371,38252284.0,28216701.0,66468985.0
tt0277434,78122718.0,37252197.0,115374915.0
tt0277444,,20561.0,20561.0
tt0277578,,22043.0,22043.0
tt0277592,,3188.0,3188.0
tt0277622,72844.0,473061.0,545905.0
tt0277703,,3070158.0,3070158.0
tt0277895,294758.0,,294758.0
tt0277909,,29687.0,29687.0
tt0277941,86959.0,6498557.0,6585516.0
tt0278069,,199065.0,199065.0
tt0278102,788896.0,,788896.0
tt0278291,,91928.0,91928.0
tt0278293,,86586.0,86586.0
tt0278295,25916319.0,390214.0,26306533.0
tt0278304,,3908.0,3908.0
tt0278435,40007742.0,11798442.0,51806184.0
tt0278487,29813.0,5775.0,35588.0
tt0278488,31178740.0,105000.0,31283740.0
tt0278500,8384929.0,9624696.0,18009625.0
tt0278504,67355513.0,46403257.0,113758770.0
tt0278522,82834.0,73581.0,156415.0
tt0278597,,985672.0,985672.0
tt0278731,1642483.0,4166458.0,5808941.0
tt0278815,,3176288.0,3176288.0
tt0278823,4850753.0,9718991.0,14569744.0
tt0279064,314729.0,1727461.0,2042190.0
tt0279065,448542.0,765371.0,1213913.0
tt0279111,12882934.0,41002.0,12923936.0
tt0279112,,18623382.0,18623382.0
tt0279113,14018296.0,2842668.0,16860964.0
tt0279231,266959.0,4762584.0,5029543.0
tt0279248,,1833.0,1833.0
tt0279286,4365455.0,179146.0,4544601.0
tt0279331,9250301.0,2900000.0,12150301.0
tt0279365,,9444.0,9444.0
tt0279493,39089928.0,2514545.0,41604473.0
tt0279494,,313903.0,313903.0
tt0279695,1500.0,,1500.0
tt0279721,6092.0,131839.0,137931.0
tt0279747,,610596.0,610596.0
tt0279765,,3105472.0,3105472.0
tt0279778,69599016.0,4240224.0,73839240.0
